cod_municipio;PopResid;ExpecVida;idoso;mulher;nascimentopercapta;casado;evangelico;deficiente;densidadepop;geladeira;moradorfavela;pavimentacao;brancos;nvelsuperiorconcludo;conclusoensinomdio;ResideMenos10anos;resideoutranacionalid;taxadedesemprego;taxatrabinfantil;horastrabalho;Gini;CobBFamilia;traboutromun
4119657;2814;75.52;12.40227434;48.79;12.87;48.12;18.49;23.96;22.84;98.62;0.96;0.65387349;59.34612651;5.89;18.86;4.228855721;0.08;1.84571699;12.85999966;31.4;0.327800006;66.29000092;22.41
4119707;4095;72.7;14.13919414;49.45;15.16;41.46;12.24;20.79;11.5;94.13;0;0.328937729;55.36019536;7.01;17.13;5.592185592;0.23;2.817357513;16.20000076;20.39;0.431300014;81.73999786;6.57
4119806;13654;72.16;15.14574484;49.84;9.49;46.93;19.93;23.37;39.49;98.92;0.14;0.398857478;86.97085103;5.18;13.04;9.579610371;0.15;0.882185544;38.43000031;26.19;0.4736;89.16999817;9.04
4119905;311611;75.22;10.3520094;51.43;16.23;38.95;24.02;20.89;150.72;97.2;0.14;0.493294524;78.56365789;13.26;26.94;3.806669213;0.15;4.206993887;5.059999943;28.02;0.54369998;78.62999725;4.12
4119954;20920;74.87;13.19789675;50.49;13.81;33.23;28.47;23.18;104.67;97.51;0.19;0.376481836;68.45602294;9.35;24.18;9.435946463;0.3;3.577622198;8.06000042;40.65;0.512399971;70.73999786;9.97
4120002;14189;75.05;14.64514765;50.41;11.93;40.2;21.64;26.39;48.65;98.77;0.03;0.775812249;49.12255973;9.36;24.56;4.165198393;0;3.821483422;7.610000134;42.26;0.430999994;100;16.05
4120101;4514;73.87;10.85511741;50.02;13.63;41.13;27.82;17.08;24.19;97;0;0.651971644;66.88081524;7.38;20.54;1.727957466;0;3.822998194;7.03000021;26.21;0.511600018;80.41000366;11.57
4120150;3663;74.27;11.71171171;47.72;11.98;43.07;6.83;22.97;10.15;84.36;0;0.117936118;74.28337428;3.69;11.08;2.620802621;0;1.935243766;34.72000122;22.42;0.524100006;95.69999695;3.78
4120200;2530;75.76;12.13438735;49.25;13.05;39.73;19.17;27.65;11.62;95.23;0;0.645059289;47.03557312;8.31;16.99;7.90513834;0.21;3.597883598;11.25;32.86;0.487399995;87.91999817;6.01
4120309;4020;72.78;12.86069652;48.73;13.27;41.02;18.5;26.5;18.93;95.28;0;0.390049751;74.07960199;3.84;14.85;3.383084577;0.08;1.746575342;17.37000084;28.84;0.449400008;99.37999725;7.91
4120333;3434;76.12;13.57018055;49.33;13.02;47.12;26.93;25.73;22.39;98.23;0;0.668608037;63.77402446;6.08;13.45;6.057076296;0.2;3.112990008;4.510000229;37.01;0.510100007;100;25.09
4120358;5628;74.24;14.74769012;49.96;12.3;48.16;12.78;21.51;24.92;98.8;0.07;0.526830135;77.6830135;6.56;19.63;4.60199005;0.24;2.319706017;40.43999863;28.51;0.51910001;79.06999969;4.35
4120408;4784;76.41;11.0367893;48.68;13.84;44.78;18.49;21.73;30.72;98.96;0;0.762541806;58.23578595;5.23;20.04;4.891304348;0;2.13303396;12.26000023;28.2;0.385800004;86.30999756;31.03
4120507;10832;74.54;15.46344165;50.14;9.44;42.58;14.36;24.58;26.14;98.87;0.2;0.743999261;66.29431315;7.03;16.35;5.705317578;0.25;2.244418331;4.110000134;39.59;0.478300005;91.05000305;10.21
4120606;48792;73.4;11.77447122;48.99;14.15;42.44;6.39;23.32;21.14;87.65;0.19;0.369732743;82.37006067;5.91;13.92;1.963436629;0;2.277929764;22.90999985;33.43;0.477699995;89.04000092;2.66
4120655;4856;74.11;12.99423394;50.76;12.61;45.32;8.42;22.25;15.09;97.58;0.17;0.591021417;46.16968699;6.15;13.18;3.459637562;0;3.448275862;11.35000038;34.34;0.610400021;76.16999817;19.08
4120705;7045;73.2;14.43577005;50.99;13.28;44.55;14.88;19.61;62.52;96.97;0.05;0.468417317;80.61036196;6.51;19.78;5.209368346;0.04;2.277657267;14.47999954;44.36;0.428600013;85.16000366;10.29
4120804;19851;74.87;8.46304972;49.85;16.39;39.8;34.3;24.65;109.59;97.11;0.11;0.514936275;73.75447081;9.27;30.2;6.992091079;0.26;3.689400731;7.989999771;26.23;0.49149999;79.48999786;37.15
4120853;3803;75.3;16.27662372;51.35;8.3;48.48;17.76;23.39;33.25;99.8;0;0.577701814;90.03418354;7.42;16.92;4.969760715;0.1;0.968927497;20.51000023;33.72;0.469900012;97.62000275;10.22
4120903;30605;72.65;10.22708708;49.69;15.25;38.61;11.46;26.72;37.25;93.8;0.3;0.6245058;64.85541578;6.09;15.18;5.525240974;0.08;3.602305476;23.64999962;24.13;0.582099974;77.80000305;5.76
4121000;11729;73.48;11.7742348;49.38;14.75;37.11;15.51;27.97;12.82;95.5;0.31;0.154403615;49.33924461;5.8;15.72;10.00085259;0;3.931802366;22.28000069;25.3;0.507300019;86.69999695;6.08
4121109;5088;75.51;13.99371069;49.98;13.15;43.93;19.7;27.88;15.6;98.61;0;0.473860063;49.60691824;8.12;12.58;3.793238994;0.13;2.678803641;21.95000076;40.9;0.442999989;94.5;21.93
4121208;17089;73.37;12.11305518;48.29;11.42;41.62;16.16;22.5;38.23;93.89;0;0.121891275;81.83626894;3.86;12.47;2.726900345;0;2.828685259;9.569999695;26.94;0.485300004;91.87999725;13.61
4121257;4134;73.11;11.65940977;48.62;12.63;33.48;20.29;28.69;17.43;95.87;0.08;0.39791969;61.63522013;3.65;11.57;4.741170779;0.21;2.526459543;7.889999866;31.16;0.477499992;94.27999878;18.04
4121307;3955;73.5;17.26927939;50.62;10.55;49.04;22.5;25.41;23.59;99.19;0;0.871049305;61.18836915;4.62;17.12;4.222503161;0.24;4.453836151;13.35000038;31.96;0.507200003;96.66999817;19.29
4121356;2847;74.86;12.18826835;50.33;11.63;47.35;15.35;20.24;11.79;98.44;0;0.682824025;42.88724974;4.98;14.08;2.423603793;0;1.80890538;11.03999996;34.55;0.451200008;89.23999786;18.67
4121406;16338;74.82;13.33088505;51.01;13.77;41.93;8.2;24.64;46.23;99.31;0.06;0.56328804;75.93952748;7.45;17.1;9.676827029;0;2.277116189;20.40999985;36.21;0.438699991;92.33999634;5.16
4121505;14176;73.82;12.02031603;49.2;13.31;40.24;11.85;25.65;29.42;89.74;0;0.170499436;71.875;5.63;14.81;1.685948081;0.11;3.890116223;14.44999981;30.11;0.522400022;84.66999817;6.34
4121604;6812;75.25;11.74398121;49.69;11.87;41.37;10.04;19.98;16.03;92.5;0;0.493247211;67.21961245;6.25;16.47;9.439224897;0;2.540508102;40.88000107;23.13;0.57889998;84.01999664;4.82
4121703;25172;72.13;10.94867313;48.65;16.84;40.61;15.66;26.06;15.4;90.41;0.12;0.25873987;61.90211346;4.04;9.53;2.113459399;0.04;2.799333218;19.79000092;33.18;0.50910002;84.18000031;5.71
4121752;7307;74.21;6.856439031;48.72;15.88;37.75;25.68;20.83;8.76;83.29;0;0.446831805;48.61092103;6.96;8.29;3.325578213;0.1;5.410526316;10.57999992;18.04;0.572899997;53.84999847;8.51
4121802;10678;74.92;15.17138041;50.63;11.22;45.54;11.84;18.92;16.97;97.99;0;0.6509646;82.65592808;7.5;19.86;7.370294063;0.04;3.039179788;9.359999657;23.6;0.548500001;87.19999695;3.68
4121901;13524;74.43;15.0029577;50.23;13.38;38.67;16.7;24.7;36.09;96.29;0.11;0.657423839;67.08074534;6.92;17.5;4.983732623;0;3.322721846;12.35000038;33.25;0.506399989;80.05999756;12.9
4122008;14093;74.14;10.7358263;47.92;14.5;47.34;7.72;22.85;22.38;92.64;0.14;0.175193358;84.70162492;4.07;12.04;1.305612716;0;2.223732764;16.69000053;48.79;0.638300002;99.15000153;1.04
4122107;3334;75.9;17.93641272;47.75;10.75;51.94;12.92;28.03;18.75;97.79;0;0.467906419;69.13617277;5.95;20.47;4.439112178;0.28;0;9.270000458;17.02;0.437599987;85.37000275;10.94
4122156;13661;72.49;9.135495205;48.33;14.62;40.74;16.34;24.39;18.31;89.19;0;0.142010102;65.93953591;3.54;8.51;6.954102921;0.37;2.288675375;46.93000031;15.71;0.512300014;71.01000214;3.89
4122172;3898;71.96;10.80041047;49.67;14.1;42.16;19.6;25.11;10.2;88.87;0.14;0.167521806;55.92611596;4.32;14.51;1.56490508;0;2.300949598;22.03000069;22.68;0.499900013;98.25;7.74
4122206;30650;75.84;8.267536705;49.28;18.11;44.42;31.97;21.04;37.73;94.3;0;0.288417618;64.20880914;4.86;15.04;2.460032626;0;1.482824339;9.779999733;27.37;0.475899994;76.55999756;28.83
4122305;31274;76.75;10.98356462;50.21;12.67;41.03;16.07;17.9;51.84;97.35;0.04;0.603312656;78.83545437;9.81;25.02;10.24812944;0;3.598090278;5.320000172;20.82;0.482600003;77.51999664;16.15
4122404;57862;74.27;12.49351906;50.82;13.94;46.07;25.19;22.62;125.74;99.21;0.45;0.906812761;67.60913899;11.79;21.29;8.174622377;0.34;3.454834307;9.170000076;26.07;0.462199986;78.62000275;9.53
4122503;11537;72.84;13.20967323;49.53;12.29;38.83;10.24;26.88;15.55;93.78;0;0.437548756;60.70902314;4.73;12.52;2.088931265;0.04;2.749941739;17.68000031;33.67;0.536199987;81.30000305;5.6
4122602;8996;74.22;12.14984438;49.27;13.45;44.64;10.8;15.81;16.18;98.25;0;0.664517563;62.63895064;9.61;16.93;6.136060471;0.21;1.431734317;17.71999931;33.46;0.413300008;100;3.25
4122651;5588;72.27;15.78382248;49.34;13.74;45.58;14.21;25.26;15.05;92.96;0.17;0.172870437;66.23120974;7.82;11.97;4.581245526;0.11;3.226583193;28.53000069;29.98;0.481000006;100;2.15
4122701;6096;75.6;12.68044619;49.95;11.54;48.92;20.77;22.76;32.03;98.62;0;0.710629921;73.55643045;6.11;21.8;7.283464567;0;3.444609824;17.87999916;32.24;0.416599989;88.56999969;18.77
4122800;4403;74.83;13.76334318;48.94;12.57;42.51;20.05;22.05;23.26;94.12;0.21;0.292300704;71.08789462;5.07;14.45;5.518964342;0;2.036408516;26.10000038;39.09;0.458600014;89.20999908;4.07
4122909;5178;75.15;16.2417922;49.52;11.53;41.49;15.11;29.21;25.82;92.14;0;0.61239861;74.35303206;5.21;17.52;6.643491696;0;1.513272141;24.85000038;36.92;0.423099995;82.62999725;7.74
4123006;13689;75.36;11.95120169;49.3;12.64;40.36;4.98;21.3;43.77;98.57;0;0.483599971;76.29483527;6.42;15.15;4.624150778;0.02;1.443761584;26.32999992;33.61;0.462700009;72.34999847;7.36
4123105;3803;73.55;14.59374178;49.88;15;45.42;13.92;24.93;48.73;97.66;0;0.444648961;69.47146989;4.9;6.67;5.837496713;0;5.9950337;8.920000076;26.44;0.414000005;83.20999908;6.01
4123204;3646;75.28;15.5787164;50.52;13.47;39.08;22.1;24.41;33.09;96.44;0;0.788535381;59.05101481;6.66;20.06;5.512890839;0.05;5.382947977;10.47000027;23.31;0.479900002;93.51999664;11.22
4123303;8092;74.83;14.38457736;49.94;12.12;46.27;19.45;31.45;18.31;98.92;0;0.364063272;49.51804251;6.57;21.59;8.353929807;0.25;2.269458207;33.74000168;30.32;0.381900012;83.79000092;10.54
4123402;10432;73.5;13.61196319;50.94;11.32;43.81;16.84;22.39;37.76;99.09;0;0.803872699;65.48121166;8;18.49;6.844325153;0.22;2.932479054;13.42000008;29.48;0.418199986;88.15000153;10.04
4123501;23413;74.38;13.01840858;50.86;13.15;42.24;18.47;24.3;30.88;99.07;0.09;0.492632298;78.89206851;10.55;18.73;12.61265109;1.79;3.003691688;12.84000015;18.96;0.529200017;74.97000122;5.06
4123600;1818;74.61;14.41144114;49.01;11.01;41.43;10.7;31.84;13.13;98.85;0;0.605060506;48.07480748;5.6;22;7.095709571;0;4.748405386;2.690000057;20.92;0.390799999;98.72000122;36.74
4123709;8760;74.04;16.89497717;49.92;11.4;46.21;15.5;25.71;25.06;99.1;0.24;0.426027397;55.85616438;7.02;21.79;9.235159817;0;2.981148619;21.30999947;20.4;0.414000005;28.89999962;10.7
4123808;13132;74.57;13.07493147;49.53;11.34;42.42;5.54;22.07;40.89;97.43;0.33;0.358437405;69.40298507;5.76;16.93;4.751751447;0;2.343592838;17.70000076;22.93;0.450899988;78.33000183;7.39
4123824;3925;72.7;16.10191083;50.09;14.39;47.49;17.26;20.13;33.59;97.31;0;0.369426752;73.4522293;5.19;14.79;6.140127389;0.09;1.877773984;17.36000061;42.58;0.445499986;83.19000244;12.45
4123857;11500;72.37;11.24347826;48.58;13.15;38.69;11.41;24.62;13.58;85.08;0;0.07173913;62.2;4.85;11.21;3.947826087;0;1.722215339;26.34000015;22.52;0.485399991;93.08999634;8.36
4123907;12435;73.25;17.11298754;50.37;10.9;42.95;16.17;25.47;29.11;97.29;0;0.641254524;60.84439083;8.45;19.48;5.572979493;0.04;4.420341758;10.34000015;30.75;0.437700003;95.79000092;13.87
4123956;3571;72.53;12.06944833;48.39;12.03;41.92;24.3;23.27;13.74;98.08;0;0.176981238;46.1775413;5.27;15.7;10.13721647;0.13;1.838376101;16.54999924;10.91;0.485300004;66.95999908;4.6
4124004;5249;75.87;13.98361593;49.65;10.39;44.63;8.37;26.35;20.89;93.08;0;0.359878072;73.59497047;3.66;15.34;6.458373023;0.15;3.826530612;11.02000046;32.86;0.511300027;100;9.01
4124020;10332;73.47;9.562524197;49.21;16.02;40.62;15.83;20.84;31.67;97.09;0.12;0.413279133;63.77274487;5.33;17.2;7.617111885;0.41;1.527535843;10.43000031;22.42;0.451200008;85.41000366;25.2
4124053;20841;73.81;10.4505542;51.07;13.66;36.79;22.34;26.3;80.34;99.61;0.05;0.884074661;69.52641428;9.19;20.71;11.60213042;0.95;3.817331711;7.639999866;28.23;0.462599993;98.88999939;21.96
4124103;42707;74.03;12.54829419;50.82;15.1;44.91;22.42;23.6;59.19;98.12;0;0.544032594;72.47055518;10.42;23.76;5.167771091;0.04;4.864694777;9.800000191;34.3;0.547999978;71.91000366;7.61
4124202;2727;74.21;14.55812248;50.64;10.57;36.03;6.07;30.63;12.45;98.82;0;0.748808214;44.59112578;7.51;17.13;4.070407041;0.33;1.690004829;6.269999981;10.56;0.360500008;88.97000122;25.17
4124301;2408;73.8;14.11960133;50.17;11.77;43.89;14.82;26.95;14.51;97.79;0;0.713039867;65.65614618;6.17;24.8;8.056478405;0.08;2.771618625;9.270000458;38.11;0.487899989;82.98000336;11.77
4124400;18893;73.42;12.39612555;50.96;14.54;39.47;20.37;24.24;58;97.24;1.17;0.461705394;66.13560578;5.8;11.65;7.764780607;0.77;2.197964302;20.09000015;31.62;0.524399996;79.20999908;3.22
4124509;5269;75.6;12.8487379;49.46;13.43;42.32;20.27;19.42;17.17;98.48;0;0.751565762;55.15278041;7.68;25.79;9.527424559;0.05;4.406696209;20.95999908;37.37;0.530300021;70.88999939;10.28
4124608;6354;74.52;12.35442241;48.79;13.1;42.01;17.06;23.54;28.23;98.7;0;0.610009443;58.78186969;5.47;11.71;3.966005666;0.09;1.912681913;8.649999619;41.85;0.399899989;94.44000244;3.3
4124707;11337;74.31;13.08988269;48.43;14.07;42.44;23.97;25.78;13.76;96.61;0;0.236394108;61.64770221;5.82;10.23;2.25809297;0.22;3.051385329;19.42000008;25.17;0.552699983;97.68000031;3.13
4124806;10599;75.27;14.83158789;50.56;10.38;45.02;17.37;27.88;27.31;97.6;0.05;0.476271346;77.83753184;8.97;16.33;5.481649212;0.13;2.052785924;15.59000015;29.64;0.436500013;65.27999878;3.37
4124905;5911;72.08;13.19573676;50.52;13.67;38.58;15.4;22.54;19.42;97.32;0;0.807308408;43.54593131;6.44;15.59;5.362882761;0.04;3.868912153;12.92000008;22.98;0.466300011;84.62000275;24.64
4125001;11525;73.2;15.88720174;50.73;10.53;43.2;20.8;26.3;32.62;96.32;0;0.541344902;58.55097614;6.56;15.57;3.409978308;0.26;3.124300112;11.75;32.66;0.436699986;68.48999786;14.54
4125100;13704;73.08;9.617629889;47.4;13.15;42.29;10.75;20.62;19.02;92.53;0;0.170753065;78.73613543;3.37;9.27;1.568884997;0;1.98837565;14.97000027;34.14;0.5;85.06999969;2.58
4125209;9085;73.75;14.11117226;49.96;11.62;47.18;12.15;30.11;23.94;98.07;0;0.456576775;71.17226197;7.35;15.29;5.613648872;0.13;2.932842165;16.29000092;28;0.432799995;86.97000122;5.52
4125308;5517;73.59;16.71198115;50.63;10.9;50.07;14;25.5;17.51;99.68;0;0.844661954;71.19811492;8.37;21.69;3.063259018;0.16;3.272643466;11.81999969;28.41;0.40200001;95.05999756;15.32
4125357;6041;73.62;16.75219335;49.21;12.45;49.59;11.11;22.14;14.93;98.24;0;0.558351266;58.79821222;5.29;6.96;8.326436021;0.06;1.8718802;32.38000107;28.97;0.475800008;89.83000183;6.77
4125407;6511;71.88;14.77499616;48.35;9.24;44.66;12.27;25.73;16.29;93.77;0.14;0.281523575;77.77607126;4.26;14.26;5.682690831;0;2.643535729;20.02000046;28.86;0.4375;96.63999939;10.25
4125456;3830;75.64;13.94255875;49.71;13.45;44.88;16.78;27.71;21;98.32;0;0.534725849;51.14882507;6.23;16.32;4.778067885;0.08;3.29975686;13.94999981;21.98;0.454899997;64.56999969;20.74
4125506;264210;76.53;7.419098444;50.57;16.54;40.89;26.1;19.07;279.16;98.37;0.04;0.779455736;73.38897089;10.39;29.54;7.774876046;0.24;3.392611439;9.229999542;25.61;0.459899992;59.91999817;22.71
4125555;2098;74.5;15.44327931;49.76;11.85;52.18;14.37;24.43;22;99.41;0;0.479027645;65.5386082;5.56;17.65;9.342230696;0;1.470588235;22.01000023;30.49;0.440600008;92.58999634;13.29
4125605;41257;75.29;9.942555203;49.63;14.78;42.28;12.19;18.1;30.73;95.76;0.31;0.292823036;83.43311438;7.92;19.37;3.815110163;0;2.96102693;13.22999954;26.08;0.509299994;99.19000244;4.51
4125704;25769;74.08;11.64577593;50.11;13.78;41.81;12.5;26.64;30.27;98.49;0.09;0.62125034;74.40335287;8.28;13.7;7.68753153;0.88;2.737302248;9.050000191;29.88;0.546700001;84.11000061;5.34
4125753;6491;72.89;15.03620397;49.28;12.06;45.29;15.04;25.54;21.05;97.94;0;0.38145124;58.00338931;4.46;15.64;5.885071638;0.33;2.836879433;9.300000191;29.81;0.468899995;71.15000153;18.88
4125803;10167;75.18;12.08812826;49.69;13.45;44.73;11.89;20.88;31.51;99.45;0.06;0.693124816;65.90931445;6.99;20.12;5.075243435;0;2.300930714;18.07999992;53.65;0.408399999;82.01000214;3.58
4125902;2491;75.14;14.8534725;49.38;12.34;46.69;16.69;25.46;9.94;97.15;0;0.619429948;47.45082296;5.87;18.54;10.15656363;0;2.126528442;9.31000042;29.31;0.403800011;100;7.88
4126009;8626;73.83;13.48249478;50.66;13.15;43.93;18.34;17.55;37.84;97.79;0;0.8004869;58.77579411;8.74;20.65;5.124043589;0.4;4.045357033;7.659999847;26.65;0.445600003;73.34999847;25.48
4126108;5349;73.95;12.03963358;49.6;14.12;44.85;17.5;23.04;24.47;98.23;0;0.806879791;68.27444382;8.09;19.55;5.814170873;0;2.131830434;9.840000153;21.34;0.386299998;96.73000336;9.31
4126207;6736;72.71;12.26247031;47.94;11.78;36.19;18;25.54;9.94;90.04;0;0.323634204;70.07125891;7.44;10.49;3.369952494;0.04;2.311661507;24.54999924;37.35;0.584900022;97.26999664;5.14
4126256;82847;75.98;9.68290946;50.72;14.58;41.65;28.12;23.84;801.79;98.41;0;0.662401777;55.81976414;2.65;16.3;8.900744746;0.05;3.017262458;6.420000076;28.75;0.3741;89.13999939;51.16
4126272;5028;73.2;10.75974543;49.54;16.51;40.18;13.16;26.37;33.06;96.88;0;0.461614956;68.99363564;7.46;11.17;7.577565632;0.07;3.452115813;32.61000061;42.27;0.470400006;86.69000244;12.68
4126306;18414;73.63;8.466384273;48.61;15.22;38.81;32.64;20.03;12.81;88.84;0.04;0.382697947;69.32768546;4.4;11.28;10.37797328;0;4.768978188;8.640000343;37.54;0.523800015;85.65000153;5.35
4126355;4568;76.55;16.98774081;51.2;11.55;54.03;12.24;15.74;9.44;99.76;0;0.465630473;88.15674256;7.58;16.52;8.012259194;0.36;1.29583678;31.48999977;33.23;0.507000029;94.56999969;7.98
4126405;5817;73.56;16.62368919;50.21;11.34;46.6;23.64;24.95;13.09;98.93;0;0.795599106;68.23104693;9.84;21.03;6.034038164;0.34;4.073095553;6.119999886;34.99;0.531799972;100;13.31
4126504;15638;73.24;14.0619005;50.45;11.52;44.64;19.69;16.12;30.93;98.82;0;0.871211152;74.05678476;9.17;20.22;3.632178028;0.17;2.897596312;8.449999809;26.5;0.431600004;95.77999878;7.3
4126603;18454;75.32;12.94570283;50.11;13.8;41.1;11.29;23.17;66.37;96.8;0;0.645659478;78.16191612;6.44;15.72;5.489324808;0.03;2.682787237;7.989999771;36.41;0.496800005;97.86000061;2.87
4126652;3394;76.26;16.88273424;49.53;11.14;53.06;11.64;32.38;19.88;96;0;0.289628757;83.58868592;4.69;10.41;4.095462581;0.1;2.615384615;15.68000031;25.63;0.474599987;91.31999969;1.81
4126678;12262;74.76;10.35720111;48.82;14.38;44.95;25.36;23.91;25.97;84.4;0;0.402707552;58.58750612;4.28;12.96;3.792203556;0.08;2.065923863;15.68000031;22.94;0.484800011;97.30999756;6.23
4126702;4664;76.1;14.60120069;50.49;12.73;43.21;12;27.44;24.12;99.25;0;0.438250429;70.00428816;4.58;25.77;5.960548885;0;1.865569273;14.56000042;43.01;0.341800004;88.04000092;14.48
4126801;14598;74.11;11.11111111;49.96;14.44;45.65;22.1;17.84;24.68;98.63;0;0.558432662;58.06274832;5.04;19.11;7.014659542;0;2.826206643;4.079999924;22.68;0.409999996;68.54000092;3.3
4126900;5836;72.64;17.13502399;50;11.59;45.89;14.03;27.79;13.44;98.34;0;0.35726525;57.48800548;5.19;16.22;10.53803975;0;3.395810364;23.42000008;32.93;0.429500014;83.54000092;16.8
4127007;10283;74.32;10.35689974;48.15;13.04;44.23;19.76;17.78;11.39;93.65;0.09;0.30389964;71.85646212;5.03;16.34;2.032480794;0.1;4.735833561;15.07999992;28.15;0.515600026;89.80999756;5.66
4127106;69872;74.68;10.4047401;50.79;16.73;40.54;38.41;23.96;50.53;97.4;0.08;0.765242157;71.15010305;8.35;26.21;4.715765972;0.06;5.414937355;6.78000021;31.88;0.495799989;89.93000031;3.48
4127205;15776;73.17;13.89452333;50.42;12.5;46.59;19.16;22.37;49.17;99.12;0;0.749936613;63.57758621;5.24;21.61;6.154918864;0.23;2.408256881;11.93000031;32.19;0.400900006;91.05000305;12.42
4127304;15221;75.19;13.54050325;50.01;15.89;44.84;18.69;26.96;21.73;98.6;0;0.567308324;51.73773077;5.27;19.2;14.42743578;0.14;2.077151335;15.88000011;40.38;0.389099985;71.66000366;5.6
4127403;16759;74.09;14.17148995;50.5;12.38;42.82;19.29;20.51;20.93;98.02;0;0.71877797;65.21868847;7.25;22.43;10.388448;0.36;2.246320682;25.46999931;17.17;0.425999999;9.5;5.21
4127502;19344;74.93;10.19437552;49.32;15.89;34.47;17.72;23.96;6.55;91.54;0;0.513182382;65.52419355;4.59;13.65;2.093672457;0.06;3.241124595;7.760000229;28.41;0.556500018;7.269999981;5.69
4127601;14537;72.54;11.7355713;48.09;13.74;38.22;15.27;27.27;21.63;95.13;0.16;0.036321112;73.94235399;4.1;12.01;5.007910848;0;2.789616428;15.06000042;31.07;0.4833;2.25;10.32
4127700;119313;76.3;9.941079346;51.11;14.11;44.85;19.7;23.89;99.68;99.54;0.17;0.841291393;69.1182017;13.48;23.58;9.367797306;0.22;3.308021297;12.35999966;25.05;0.470600009;0.289999992;3.43
4127809;8791;74.76;15.35661472;48.47;9.85;45.44;11.09;30.72;14.86;95.82;0;0.436469116;69.1957684;5.68;15.06;4.629734956;0;0.810970215;20.36000061;36.74;0.459899992;3.460000038;6.69
4127858;11824;74.85;11.92489851;49.31;14.64;44.88;11.38;21.72;23.45;96.51;0;0.436738836;76.56461434;4.07;13.78;6.00473613;0.1;2.145467405;34.52000046;28.52;0.515299976;2.619999886;2.68
4127882;6256;73.05;6.473785166;47.71;22.21;29.34;34.43;17.48;9.36;84.24;0;0.190696931;58.04028133;3.15;9.69;11.02941176;0;3.169101263;3.920000076;35.7;0.528299987;100;2.87
4127908;8695;73.31;13.07648074;48.92;13.01;47.39;18.71;20.84;12.44;96.89;0;0.339505463;60.12650949;5.45;16.13;4.634847614;0.16;2.909811091;8.430000305;15.69;0.3917;0.699999988;19.57
4127957;7997;74.81;15.63086157;49.34;10.73;51.05;12.29;25.2;25.72;99.09;0;0.697761661;70.41390521;6.84;16.37;4.264099037;0.41;1.880674449;22.12000084;38.73;0.476799995;2.910000086;9.58
4127965;13811;74.7;10.47715589;49.46;16.52;41.54;15.35;27.25;15.07;87.15;0.03;0.257403519;70.13250308;4.34;13.56;1.600173775;0;2.804503582;15.85000038;22.56;0.530700028;3.380000114;4.57
4128005;21558;76.26;14.00872066;51.28;13.22;45.78;12.58;21.05;33.03;97.96;0;0.684757399;62.5800167;10.12;17.93;5.742647741;0.06;2.396435453;13.43999958;21.85;0.478399992;1.610000014;3.66
4128104;100676;75.16;12.64948945;51.54;13.57;43.85;20.16;22.71;81.67;98.78;0.24;0.870316659;65.41479598;13.18;22.81;7.887679288;0.24;3.931066841;9.010000229;24.07;0.495000005;8.449999809;3.18
4128203;52735;75.2;11.26007395;51.04;14.8;36.28;16.74;21.7;73.22;96.65;0;0.615359818;75.87750071;12.57;20.5;7.660946241;0.08;5.207253886;5.519999981;26.87;0.488200009;6.260000229;14.02
4128302;2466;74.58;13.42254663;50.04;11.69;46.14;9.94;17.89;26.01;98.63;0;0.718978102;55.39334955;6.05;24.44;5.879967559;0.19;2.884615385;7.409999847;32.15;0.368699998;7.840000153;24.56
4128401;11472;74.23;16.90202232;50.48;11.64;45.24;15.9;25.1;48.24;97.93;0.04;0.73596583;61.35808926;10.25;16.55;4.341004184;0.31;3.862900525;13.13000011;31.67;0.479200006;1.529999971;9.18
4128500;19298;72.42;13.0946212;50.72;13.96;39.35;16.24;25.44;48.5;95;0.1;0.600735828;75.67623588;6.42;20.18;5.005700073;0.08;4.417726828;14.69999981;39.45;0.518599987;100;7.8
4128534;9957;72.85;9.85236517;48.34;13.45;32.43;14.99;22.44;13.11;89.8;0;0.379331124;70.84463192;3.55;13.44;3.464899066;0;4.621309371;14.78999996;37.75;0.438600004;8.260000229;7.64
4128559;8973;73.68;15.00055723;50.84;11.14;42.72;18.4;25.62;27.43;98.71;0;0.610943943;58.70946172;5.5;17.87;6.9987741;0.16;3.176003529;18.79000092;36.49;0.559499979;9.090000153;13.06
4128609;7878;75.38;14.28027418;50.01;10.82;49.73;9.55;27.31;25.27;99.37;0;0.353516121;79.24600152;5.81;10.5;5.178979436;0;1.514164767;30.48999977;37.02;0.478199989;5.699999809;5.36
4128625;3206;74.74;12.57018091;49.5;12.77;39.77;10.31;25.89;3.31;97.81;0;0.173736744;42.38927012;5.31;11.63;9.887710543;0.23;2.137468567;5.170000076;28.45;0.576900005;86.06999969;2.53
4128633;5727;72.45;10.19731098;47.97;10.95;44.56;47.68;22.85;7.33;85.39;0.06;0.018508818;64.16972237;1.97;3.52;2.200104767;0;1.038152089;13.47000027;19.9;0.501900017;98.69000244;5.2
4128658;3950;75.87;12.25316456;49.39;13.8;50.36;5.78;19.99;16.24;94.11;0;0.306835443;77.59493671;5.2;12.38;1.012658228;0;1.884852639;36.65999985;48.83;0.539799988;5.989999771;3.01
4128708;6513;74.05;13.72639337;50.41;12.38;41.04;9.33;24;21.13;98.13;0.26;0.548902196;82.94180869;8.42;16.09;13.48073085;0;1.934952655;14.52000046;22.38;0.496800005;6.840000153;26.09
